_id,ltable_reviewid,rtable_id,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year,label
582554,705,4117,the brave and the bold,"tortoise, bonnie prince billy",2006,the brave and the bold,"bonnie ""prince"" billy/bonnie ""prince"" billy/tortoise/tortoise",2006,1
175084,4350,198280,the ultimate collection,michael jackson,2004,the ultimate collection,michael jackson/michael jackson,2004,1
340982,2765,9279,talk amongst the trees,eluvium,2005,talk amongst the trees,eluvium,2005,1
391538,13016,59156,are you in?,de la soul,2009,are you in?,incubus (2)/incubus (2),2001,0
164103,11094,435054,the cake sale,the cake sale,2007,the cake sale,the cake sale/the cake sale,2007,1
269806,6987,87188,if we meet in the future,saloon,2003,if we meet in the future,saloon/saloon,2003,1
167096,21544,80915,in my mind,bj the chicago kid,2016,in my mind,pharrell williams,2006,0
254975,20051,766210,live in dublin,leonard cohen,2014,live in dublin,leonard cohen,2014,1
179326,7114,108306,chutes too narrow,the shins,2003,chutes too narrow,the shins/the shins,2003,1
428350,11771,32476,dowsing anemone with copper tongue,kayo dot,2005/2006,dowsing anemone with copper tongue,kayo dot/kayo dot,2006,1
378877,13158,324637,i love you,amanda blank,2009,i love you,the vinylistic/the vinylistic,2003,0
411307,14965,942703,in the house,tensnake,2010,in the house,dennis ferrer/dennis ferrer,2007,0
393952,14547,258372,catching a tiger,lissie,2010,catching a tiger,lissie/lissie,2010,1
591671,21056,905737,i am a problem: mind in pieces,wolf eyes,2015,i am a problem: mind in pieces,wolf eyes,2015,1
558709,10542,1074665,sleight of hand,raising the fawn,2007,sleight of hand,sparrow and the workshop/sparrow and the workshop,2009,0
264827,20456,826692,the night took us in like family,"jeremiah jae, l'orange",2015,the night took us in like family,jeremiah jae/jeremiah jae/l'orange/l'orange,2015,1
468885,3765,562872,made in china,juliana hatfield,2005,made in china,alexander robotnick/alexander robotnick,2007,0
250150,8913,148230,just beyond the river,"james yorkston, the athletes",2004,just beyond the river,james yorkston and the athletes/james yorkston and the athletes,2004,1
186611,19736,736036,in the orbit of ra,sun ra and his arkestra,2014,in the orbit of ra,marshall allen/marshall allen/the sun ra arkestra/the sun ra arkestra,2014,1
645236,1270,508291,out of reach,can,2003,out of reach,costa pantazis/costa pantazis/lisa london/lisa london,2013,0
51225,22132,605068,things fall apart,the roots,1999,things fall apart,stash (3)/stash (3),2004,0
198673,13405,895449,to swift mars,cale parks,2009,to swift mars,cale parks/cale parks,2009,1
609260,13158,196936,i love you,amanda blank,2009,i love you,kyau & albert/kyau & albert,2009,0
405054,13023,229397,blood from a stone,hanne hukkelberg,2009,blood from a stone,hanne hukkelberg/hanne hukkelberg,2009,1
411653,13158,458554,i love you,amanda blank,2009,i love you,mathieu boogaerts/mathieu boogaerts,2008,0
513122,18753,650124,i want to see pulaski at night,andrew bird,2013,i want to see pulaski at night,andrew bird/andrew bird,2013,1
122097,9463,152718,gang of losers,the dears,2006,gang of losers,the dears/the dears,2006,1
17548,19929,291465,killing season ep,kode9 & the spaceape,2014,killing season ep,pedestrians (2)/pedestrians (2),2007,0
632606,22140,1094557,mono no aware,johnny foreigner,2016,mono no aware,fellirium/fellirium,2016,0
231853,1535,17371,let us replay!,coldcut,1999,let us replay!,coldcut,1999,1
609007,2221,33277,"something borrowed, something blue",deadbeat,2004,"something borrowed, something blue",deadbeat/deadbeat,2004,1
435877,16602,455510,the plot against common sense,future of the left,2012,the plot against common sense,future of the left/future of the left,2012,1
430484,9077,222797,let's get out of this country,camera obscura,2006,let's get out of this country,camera obscura/camera obscura,2006,1
576769,10997,105007,first steps into...,blue states,2007,first steps into...,blue states/blue states,2007,1
390737,20820,869353,king heavy metal,ricked wicky,2015,king heavy metal,ricked wicky/ricked wicky,2015,1
597446,16295,1010510,open your heart,the men,2012,open your heart,alex burn/alex burn/tom parr (2)/tom parr (2),2012,0
38811,21442,927009,something about april ii,adrian younge,2016,something about april ii,adrian younge/adrian younge/venice dawn/venice dawn,2016,1
556185,7168,8331,horses in the sky,thee silver mt. zion memorial orchestra & tra-la-la band,2005,horses in the sky,a silver mt. zion/a silver mt. zion,2005,1
500919,152,10077,grapes from the estate,oren ambarchi,2004,grapes from the estate,oren ambarchi/oren ambarchi,2004,1
439094,20360,814988,the day is my enemy,the prodigy,2015,the day is my enemy,the prodigy/the prodigy,2015,1
235781,13430,572573,let it be,the beatles,1970/2009,let it be,heavyhands/heavyhands,2007,0
312508,14965,180512,in the house,tensnake,2010,in the house,louie vega/louie vega,2007,0
531679,16895,470049,on jones beach,glacial,2012,on jones beach,glacial (3)/glacial (3),2012,1
489518,3476,4986,bright yellow bright orange,the go-betweens,2003,bright yellow bright orange,the go-betweens/the go-betweens,2003,1
16510,10768,38404,dropping the writ,cass mccombs,2007,dropping the writ,cass mccombs/cass mccombs,2008,1
114522,11766,994214,welcome to my world,daniel johnston,2006,welcome to my world,top dog (6)/top dog (6),2015,0
570081,15399,538458,93 million miles,africa hitech,2011,93 million miles,jason mraz/jason mraz,2012,0
276877,7213,96205,up the country,sixth great lake,2001,up the country,the sixth great lake,2001,1
68905,11594,122426,we started nothing,the ting tings,2008,we started nothing,the ting tings/the ting tings,2008,1
193197,10368,280312,my ion truss,minus story,2007,my ion truss,minus story/minus story,2007,1
468283,21688,1093442,everybody's heart is broken now,niki and the dove,2016,everybody's heart is broken now,niki & the dove/niki & the dove,2016,1
383102,7284,9710,dongs of sevotion,smog,2000,dongs of sevotion,smog,2000,1
600065,6638,373979,thinking of you,bogdan raczynski,1999,thinking of you,atc/atc,2000,0
502778,8026,227302,live from austin tx,richard thompson,2005,live from austin tx,the polyphonic spree/the polyphonic spree,2007,0
39834,5668,898396,the very best of,men's recovery project,2005,the very best of,dave grusin/dave grusin,2002,0
506211,8737,109565,(last night we were) the delicious wolves,hawksley workman,2003,(last night we were) the delicious wolves,hawksley workman,2001,1
221153,22669,1107094,out of time,r.e.m.,1991/2016,out of time,these streets/these streets,2016,0
525490,21020,893320,the loud silence,donato dozzy,2015,the loud silence,donato dozzy/donato dozzy,2015,1
325735,16069,380036,welcome to condale,summer camp,2011,welcome to condale,summer camp/summer camp,2011,1
328147,12244,361224,the week that was,the week that was,2008,the week that was,the week that was/the week that was,2008,1
505499,11371,681539,you are here,south,2008,you are here,high spirits (4),2014,0
152398,3577,56895,back to mine,groove armada,2010,back to mine,new order/new order,2002,0
74057,14986,289230,blurry blue mountain,giant sand,2010,blurry blue mountain,giant sand/giant sand,2010,1
571870,9706,768030,skin and bones,foo fighters,2006,skin and bones,lyriel,2014,0
105299,15174,318266,smoke ring for my halo,kurt vile,2011,smoke ring for my halo,kurt vile,2011,1
402761,4522,285614,hard times are in fashion,koufax,2005,hard times are in fashion,koufax,2005,1
131543,20606,760653,the real thing,faith no more,1989/2015,the real thing,fort arkansas/fort arkansas,2014,0
391332,18322,585465,imps of perversion,pop. 1280,2013,imps of perversion,pop. 1280/pop. 1280,2013,1
336743,7606,898338,under the influence,super furry animals,2005,under the influence,paul heaton/paul heaton,2004,0
662282,14118,316237,a coming of age,lucky soul,2010,a coming of age,lucky soul/lucky soul,2010,1
675709,11237,36443,the 11th hour,del tha funkee homosapien,2008,the 11th hour,psyche (2)/psyche (2),2005,0
625086,19487,810403,live at biko,mark kozelek,2014,live at biko,mark kozelek/mark kozelek,2014,1
196192,21624,969869,at the dam,mary lattimore,2016,at the dam,mary lattimore/mary lattimore,2016,1
510788,4744,182684,two way monologue,sondre lerche,2004,two way monologue,sondre lerche/sondre lerche,2004,1
577151,13023,880280,blood from a stone,hanne hukkelberg,2009,blood from a stone,we hunt buffalo/we hunt buffalo,2014,0
488501,3032,249798,live in japan,fennesz,2003,live in japan,the sharks/the sharks,2002,0
66517,5650,195671,shock of being,make believe,2005,shock of being,make believe/make believe,2005,1
655761,21397,958494,the return of the dragon (the abstract went on vacation),busta rhymes,2015,the return of the dragon (the abstract went on vacation),busta rhymes/busta rhymes,2015,1
676001,20023,754427,random cosmic violence,usnea,2014,random cosmic violence,usnea/usnea,2014,1
146454,952,3089,you forgot it in people,broken social scene,2002,you forgot it in people,broken social scene,2002,1
643365,10783,276726,live from austin tx,david byrne,2007,live from austin tx,guided by voices/guided by voices,2007,0
520175,4676,43450,i'll take care of you,mark lanegan,1999,i'll take care of you,mark lanegan/mark lanegan,1999,1
664702,2080,1122275,wayfaring strangers: ladies from the canyon,various artists,2006,wayfaring strangers: ladies from the canyon,various/various,2006,1
454776,14472,379421,crazy for you,best coast,2010,crazy for you,paolo mojo/paolo mojo/ryan starr/ryan starr,2010,0
205945,6122,6636,everyone into position,oceansize,2006,everyone into position,oceansize/oceansize,2005,1
440011,12662,891488,"it's not me, it's you",lily allen,2009,"it's not me, it's you",the meanies/the meanies,2015,0
594144,5041,22493,69 love songs,the magnetic fields,1999,69 love songs,the magnetic fields,1999,1
256900,17417,529432,man chest hair,various artists,2012,man chest hair,various/various,2012,1
278196,20609,837837,the desired effect,brandon flowers,2015,the desired effect,brandon flowers/brandon flowers,2015,1
114668,10539,167030,the lost tracks of danzig,danzig,2007,the lost tracks of danzig,danzig/danzig,2007,1
375352,18721,624059,stealth of days,jensen sportag,2013,stealth of days,jensen sportag/jensen sportag,2013,1
268270,1844,922324,all tomorrow's parties 3.1,various artists,2005,all tomorrow's parties 3.1,various/various,2005,1
515295,16845,449609,in motion #1,the cinematic orchestra,2012,in motion #1,the cinematic orchestra/the cinematic orchestra,2012,1
521587,11686,28653,the best of,radiohead,2008,the best of,fear factory/fear factory,2006,0
504404,1250,222217,winds take no shape,call and response,2004,winds take no shape,call and response/call and response,2004,1
396851,1093,59442,let it be... naked,the beatles,2003,let it be... naked,the beatles/the beatles,2003,1
481522,4076,622091,i need you,ill lit,2004,i need you,butch & sundance/butch & sundance,2000,0
346961,10053,554143,human like a house,the finches,2007,human like a house,the finches/the finches,2007,1
296998,3999,928213,hurry up and wait,hezekiah,2005,hurry up and wait,riddlin' kids,2002,0
422312,306,214048,tsu gi ne pu,asa-chang & junray,2003,tsu gi ne pu,asa-chang & junray/asa-chang & junray,2002,1
337289,11515,141253,lay it down,al green,2008,lay it down,al green/al green,2008,1
322480,7986,58615,the no music,themselves,2002,the no music,themselves/themselves,2002,1
662500,12357,70901,chrome's on it ep,telepathe,2008,chrome's on it ep,telepathe/telepathe,2008,1
587409,15029,424395,return of the century,the 1900s,2010,return of the century,the 1900s/the 1900s,2010,1
602049,17569,522460,out of view,the history of apple pie,2013,out of view,the history of apple pie/the history of apple pie,2013,1
538628,4014,157697,the ultimate collection,billie holiday,2005,the ultimate collection,michael mcdonald/michael mcdonald,2005,0
47982,2896,889032,don't postpone joy,egg,2003,don't postpone joy,egg/egg,2003,1
374351,15642,531528,red hot + rio 2,various artists,2011,red hot + rio 2,various/various,2011,1
323190,15254,471662,on a mission,katy b,2011,on a mission,trick pony/trick pony,2002,0
641711,6356,114485,you are here,+/-,2003,you are here,south/south,2008,0
92980,4158,566200,gods and monsters,i am kloot,2005,gods and monsters,jaded eyes/jaded eyes,2013,0
197369,13158,442454,i love you,amanda blank,2009,i love you,the boyfriends (2)/the boyfriends (2),2005,0
137935,22092,850696,live at third man records,scharpling & wurster,2016,live at third man records,peter walker (4)/peter walker (4),2015,0
584937,7270,6170,from a basement on the hill,elliott smith,2004,from a basement on the hill,elliott smith/elliott smith,2004,1
591692,14240,253876,a small turn of human kindness,harvey milk,2010,a small turn of human kindness,harvey milk,2010,1
483572,9242,141512,give me a wall,"forward, russia!",2006,give me a wall,"¡forward, russia!/¡forward, russia!",2006,1
180548,20464,839570,in plain speech,circuit des yeux,2015,in plain speech,circuit des yeux/circuit des yeux,2015,1
155493,1483,638458,your new boundaries,clairvoyants,2001,your new boundaries,clairvoyants/clairvoyants,2001,1
590774,10670,562209,i'll follow you,oakley hall,2007,i'll follow you,oakley hall/oakley hall,2007,1
214469,8143,33515,the man who,travis,2000,the man who,travis/travis,1999,1
292792,5668,1132114,the very best of,men's recovery project,2005,the very best of,anne clark/anne clark,2010,0
